user_id,genres,año,playtime_forever
76561198066879288,Indie,2011,379.0
shawshank12,Action,2011,631.0
cbaird3,Adventure,2010,1322.0
76561198035811318,Adventure,2015,927.0
76561198079128867,Adventure,2014,1829.0
76561198059284279,Action,2012,4070.0
Deludere,Action,2011,44152.0
76561198068174077,Action,2012,122421.0
brauley,Casual,2015,33304.0
Knight_957,Action,2016,4595.0
lolscilla,Indie,2013,468.0
Quacksluvsyou,Indie,2013,614.0
Blood_and_Bone,Strategy,2001,222.0
EarthOsprey,Action,2009,575.0
76561198067485186,Casual,2011,815.0
LikeVM,Action,2017,763.0
topkeklord7,Early Access,2015,739.0
metam,RPG,2011,1293.0
kushakhter,Strategy,2013,21080.0
76561198054581453,Sports,2015,161.0
piyoutwilbe,Indie,2016,504.0
76561198084118062,Free to Play,2017,94.0
MacRaelyn,Sports,2017,1.0
Duh_Asian511,Adventure,2013,13334.0
76561198047383840,Indie,2013,18.0
Suckamywigglydick,Adventure,2013,1048.0
Airtay,Adventure,2013,1064.0
ORIGINALCHUNKYRECIPE,Early Access,2015,25.0
xiaojian1234,Action,2001,4.0
76561198067319015,Strategy,2011,2.0
DansHome2,Indie,2016,694.0
Playerize,Free to Play,2014,11841.0
Bowmore,Action,2015,4.0
NoRiceNoLife,Simulation,2015,286.0
76561198080616682,Sports,2012,243.0
76561198050713973,Action,2017,5076.0
76561197975689907,Free to Play,2017,1.0
76561198101969104,Free to Play,2013,264.0
76561198027664813,Adventure,2012,145.0
76561198106326690,Action,2016,232.0
Mattyzboi,RPG,2013,18030.0
4d1t,Free to Play,2016,340.0
76561198094184873,Simulation,2006,4237.0
76561198093048026,Free to Play,2014,25.0
anthonyrocks65,Simulation,2010,38.0
76561198068176444,Action,2013,379.0
76561198136005203,Racing,2014,124.0
mitchh91,Free to Play,2016,136.0
bumnuts37,Action,2012,760.0
76561198082345351,Massively Multiplayer,2014,59.0
dardey,RPG,2003,1809.0
traficantedmiojo,Adventure,2017,13.0
76561198093272651,Casual,2013,76.0
NiceAhTNT,Massively Multiplayer,2016,479.0
tallme22,Free to Play,2015,6046.0
chebus,Simulation,2006,113.0
screamineagles,Casual,2013,20.0
sTmated,Action,2015,677.0
lurchibald,Simulation,2009,1031.0
Zelcho,Action,2007,46.0
Dolfinius,Strategy,2013,1371.0
Thisbananaistastyfam,Adventure,2016,2849.0
MattMan1275,Adventure,2011,371.0
76561198034323951,Early Access,2013,2248.0
76561198066264467,Strategy,2011,6.0
AD51,Adventure,2016,2.0
76561198058138015,Action,2005,476.0
sshapezz,Action,2017,960.0
Madkeen,Action,2010,18358.0
nicolito0,Casual,2014,150124.0
76561198045849118,RPG,2011,511.0
76561198064668903,Strategy,2013,72.0
featherbear,Strategy,2012,849.0
76561198075023672,Indie,2012,459.0
76561198050266990,Action,2009,14082.0
76561198066578269,Action,2007,106.0
equinox97,Adventure,2010,238.0
76561198061809989,Action,2009,22.0
stionk,Casual,2012,58.0
epicssy,RPG,2008,1755.0
76561198089243087,Indie,2005,43.0
gladstoned,Action,2005,159.0
Dukoota_Pokuuta,Strategy,2012,1014.0
manaff,Casual,2015,558.0
76561198039593988,Free to Play,2015,2903.0
76561198067200849,Free to Play,2013,1697.0
omnigriffes,Action,2006,20.0
76561198058746308,RPG,2009,22.0
SpaceAndroid2,RPG,2015,2236.0
ShotGunFaceLift1,Massively Multiplayer,2015,8.0
76561198070072786,RPG,2011,3061.0
76561198068269072,Strategy,2014,3355.0
brawnfield,Action,2017,270.0
Gordan3d,Action,2003,46.0
76561198060652713,Action,2009,526.0
chookhen60,Indie,2015,7017.0
josh60121,Casual,2011,63.0
zViperz,Adventure,2012,139.0
76561198072732874,Adventure,2014,384.0
76561198127261950,Indie,2016,2981.0
DarkWebb,RPG,2013,8493.0
76561198071193338,Action,2012,13207.0
76561198049560135,Free to Play,2011,78.0
76561198091233857,Free to Play,2012,667.0
slartiblarghfast,Simulation,2014,716.0
aywotchadoin,Massively Multiplayer,2012,2818.0
detrafortres,Adventure,2012,14.0
goodbuscus,Free to Play,2012,613.0
76561198082959786,Adventure,2013,551.0
Icebrrg1245,Indie,2015,39542.0
mrjeffersontm,Adventure,2010,42.0
76561198010398344,Early Access,2013,4617.0
76561198131346891,Indie,2016,1548.0
76561198073905746,RPG,2009,132.0
76561198017553690,Action,2009,40124.0
SubmarineBear,Simulation,2015,2015.0
76561198055074483,Adventure,2015,1876.0
pixelism,RPG,2017,245.0
76561198068423082,Indie,2012,4160.0
76561198049690349,Adventure,2011,246.0
76561198068995383,RPG,2011,8706.0
76561198048395763,Action,2013,3211.0
tyranidmaster,Massively Multiplayer,2015,288.0
damotaur,Strategy,2016,157.0
Arcanoth,Casual,2012,2.0
76561198092058318,Casual,2014,1.0
jenkthebomber,RPG,2013,24.0
76561198045815259,RPG,2009,921.0
76561198039694890,Simulation,2014,78.0
76561198038939996,Simulation,2015,1678.0
76561198075701459,Action,2010,363.0
pugglet,Indie,2016,952.0
76561198044867269,Action,2004,2.0
SULL3H,Free to Play,2013,128.0
aaropro,Action,2016,2785.0
76561198085441225,Strategy,2012,752.0
Dragons_breath24,Strategy,2015,1058.0
7896937982158,Free to Play,2013,5.0
76561198075592057,Free to Play,2014,5769.0
overwheelcookie,Simulation,2006,3014.0
76561198074289237,Adventure,2011,1427.0
76561197965185036,RPG,2013,159.0
76561198092999858,Action,2005,829.0
AwesomenessD,Massively Multiplayer,2011,997.0
76561198068733081,Early Access,2016,164.0
YODADRUGS,Strategy,2010,3707.0
Mongke_Khan,Simulation,2006,27539.0
76561198097591088,Sports,2012,31.0
76561198079229626,Indie,2017,310.0
76561198007482387,Strategy,2004,220.0
76561198074108172,Action,2015,1207.0
Ami_Ajimu,Action,2015,18.0
GuilhermeGVM,Action,2010,88.0
76561198042855580,Action,2007,3852.0
Ruinedunation,Action,2001,1.0
76561198052516588,RPG,2016,110.0
Reskrew,Indie,2006,1057.0
ChickenDinnerImAWinner,Casual,2011,5.0
BruteTartarus66,Action,2013,1297.0
DatMelon,Action,2011,818.0
colewr,Strategy,2012,709.0
76561198074586624,Massively Multiplayer,2012,9256.0
76561198079556034,Racing,2015,26.0
76561198072873163,Simulation,2006,939.0
76561198071500702,Indie,2012,300.0
76561198042989792,Racing,2016,92.0
76561198071560517,Indie,2011,276.0
76561197993654066,RPG,2008,185.0
76561198044506421,Indie,2010,193.0
76561198068142981,Strategy,2016,265.0
Aeverdyn,Simulation,2016,1036.0
TheAnonymousOne,Massively Multiplayer,2016,1203.0
76561198075552656,Action,2000,9.0
primeonehing,Action,2008,1776.0
deadlybanana,Adventure,2016,2037.0
AD3N,Strategy,2011,7032.0
76561198083518631,Simulation,2014,621.0
theeternalstruggle,RPG,1999,839.0
76561198084237310,Simulation,2016,365.0
spookyishere,Free to Play,2013,1868.0
Batmanmotherfucker,Free to Play,2017,131.0
gohardinthebrown,Indie,2017,510.0
76561198048080920,Adventure,2017,14.0
76561198046418559,Indie,2014,2555.0
76561198105574473,Simulation,2013,15.0
eljefe2171,Strategy,2006,3253.0
autismothe1,RPG,2015,298.0
76561198046874254,Adventure,2014,4342.0
dadramalama,Racing,2015,92.0
76561198078625585,Indie,2015,3165.0
sketchyhons,Strategy,2015,72.0
76561198062546042,Free to Play,2015,851.0
Eirpmav,Indie,2010,636.0
76561198113108135,Casual,2015,147.0
ghost-loli,Action,2012,1966.0
76561198093360199,Casual,2014,107.0
76561198042564004,Action,2013,11310.0
76561198107177722,Casual,2010,1.0
Firery2084,Free to Play,2014,432.0
bymyselfformyself,Action,2013,1051.0
76561198047695785,Massively Multiplayer,2015,1335.0
76561198067272238,Casual,2012,6173.0
76561198019836202,Free to Play,2013,919.0
Donaeman,Adventure,2012,457.0
n-j-s,Indie,2017,1575.0
76561198039740325,Action,2012,3340.0
76561198033432863,Simulation,2009,881.0
76561198069647457,RPG,2014,57.0
76561198096741403,Animation &amp; Modeling,2015,2.0
SpikedMilk,Free to Play,2015,36.0
76561198047299161,Massively Multiplayer,2012,14.0
stormshado,RPG,2017,1391.0
bonman,Racing,2011,39.0
76561198059049182,Strategy,2010,11.0
pipeza59,Sports,2015,2285.0
Evan950,Adventure,2011,89.0
76561198208507532,Action,2011,192.0
yhagozanon,Indie,2003,221.0
76561198066521422,Action,2011,10066.0
76561198020940001,Racing,2015,185.0
76561198042333661,Adventure,2014,950.0
necrotten,RPG,2005,26.0
76561198067723500,Casual,2017,46.0
76561198033131368,Casual,2017,29.0
hobbits1,Adventure,2012,182.0
Void2,RPG,2016,404.0
76561198046732318,Indie,2016,8930.0
XxnaytexX,Indie,2014,2684.0
76561198064260593,Action,2010,1698.0
devil_child28,Massively Multiplayer,2012,1915.0
MjrAwsm,Adventure,2011,8609.0
76561198030498775,Massively Multiplayer,2015,3287.0
76561198070239672,RPG,2017,148.0
76561198097598947,Sports,2015,131.0
superduperjack,Action,2014,6863.0
MediaPuppet,Strategy,2013,29109.0
ekenator,Racing,2011,90.0
76561198007825785,Casual,2013,443.0
76561198066894960,Indie,2017,1855.0
regentorange,Simulation,2017,1442.0
76561198062444222,Indie,2013,704.0
76561197965635189,Strategy,2011,1331.0
76561198083376999,Adventure,2012,928.0
76561198055773402,RPG,2014,4023.0
76561198000627924,Software Training,2013,1197.0
Hattyyy,Massively Multiplayer,2013,4158.0
Kitteh,Casual,2012,162.0
Varno,Racing,2017,560.0
76561198090604018,Casual,2017,20.0
HEKKO1235,Action,2004,13912.0
ANUSLUBE,Adventure,2012,1679.0
ImM4RK5M4N,Action,2004,160.0
Rickson123,RPG,2015,2755.0
76561198064609857,Simulation,2014,9.0
76561198072723107,Action,2008,355.0
76561198061273616,Action,2013,13075.0
pickaxekritz,Free to Play,2015,328.0
76561198051381052,Simulation,2014,1876.0
76561198045884541,Simulation,2006,111.0
talove112345,Action,2015,639.0
76561198052612696,RPG,2012,5848.0
76561198078453500,RPG,2017,28.0
76561198095351039,Simulation,2015,153.0
76561198077878552,Free to Play,2015,857.0
behartchify,Action,2006,68.0
76561198098657376,Early Access,2012,46.0
76561198037519056,Strategy,2014,8185.0
ultimategamerbr101,RPG,2010,11.0
Shellyxo,Indie,2014,423.0
76561198057020692,Adventure,2014,4997.0
76561198021998550,Adventure,2010,674.0
spotto666,Action,2011,226.0
76561198072103064,Action,2016,617.0
76561198096390282,Action,2014,196.0
sadmexican,Massively Multiplayer,2017,825.0
76561198066440534,RPG,2016,9278.0
76561198080414902,Action,2014,337.0
76561198057899564,RPG,2011,1737.0
76561198083950864,Indie,2014,1150.0
76561198032012843,Racing,2013,267.0
76561198124272622,Action,2014,1702.0
notmysteamprofile,Free to Play,2010,20.0
76561198079980141,Adventure,2013,2750.0
Adrian_31,Design &amp; Illustration,2013,8404.0
hyper-lethal,Action,2004,1346.0
lambofreak4ever,Free to Play,2012,156.0
76561198075001792,Strategy,2006,803.0
DayTimeMadness,Adventure,2014,572.0
bazzatazza,Simulation,2011,209.0
meowcats4life,Indie,2010,6.0
76561198063916425,Massively Multiplayer,2012,1567.0
Shivosky,Action,2005,106.0
pyrodeus,Massively Multiplayer,2012,914.0
76561198057470741,RPG,2012,1040.0
76561198066133892,Indie,2013,932.0
mutiez,RPG,2016,1340.0
76561198052466984,Sports,2013,257.0
cheatguy,Racing,2008,1.0
whorsir,Adventure,2009,42.0
76561198063980431,Action,2000,9.0
rimisaccount,Indie,2007,8.0
76561198087681999,Massively Multiplayer,2016,285.0
76561198037342853,Massively Multiplayer,2016,2018.0
therandomdood,Free to Play,2015,6903.0
shawnwoo,Free to Play,2012,237.0
76561198060785883,Action,2012,4004.0
76561198088486347,Free to Play,2014,248.0
Steamified,Adventure,2013,26455.0
epicmorschmellowz,Action,1990,61.0
BigFatGiant,Action,2017,183.0
76561198300970193,Adventure,2011,1428.0
sadLyf,Indie,2013,1159.0
ZaccyBear,Indie,2017,37.0
lildoggo,Indie,2016,67.0
bamnomnom,RPG,2012,16339.0
76561198070944952,Action,2010,23.0
76561198060311770,Free to Play,2015,1120.0
76561198075552656,Action,2003,113.0
TheHeadBitch,Action,2016,5961.0
76561198047199732,Indie,2015,902.0
studebakerhawk,Early Access,2013,5.0
cetrox,RPG,2015,868.0
76561198098885656,Adventure,2017,24.0
76561198042233284,Adventure,2012,144.0
76561198092366306,RPG,2016,444.0
TheDarkFreeman,Sports,2015,263.0
76561198066525970,Casual,2016,6327.0
meatsim009,Racing,2014,4357.0
hismouthlookslikeanoreo,Strategy,2014,1.0
76561198093825044,Action,2013,198.0
76561198089069408,Free to Play,2017,8.0
aloevera,Indie,2015,132.0
76561198067269712,Strategy,2006,610.0
76561198071178481,Action,2012,4833.0
76561198046848291,RPG,2011,30257.0
76561198071135296,Action,2012,3280.0
PandaCorn666,Early Access,2016,74.0
promauro,Massively Multiplayer,2017,1.0
TheRealSiman,Strategy,2010,291.0
Strider95,RPG,2015,2788.0
brunogalerani,Free to Play,2017,19.0
76561198091505830,Action,2016,232.0
Laser003,Free to Play,2016,183.0
76561198046373675,RPG,2002,55.0
76561198081900411,Indie,2017,39.0
76561198053663281,Action,2003,30.0
bottlescKy,RPG,2016,2569.0
rektlel,Action,2009,285.0
indyGeneZ,RPG,2011,207.0
cosimatron,RPG,2010,1069.0
AEDonte,Free to Play,2015,3268.0
ThisIsSatell,Strategy,2010,4237.0
Flamesoul22,Action,2015,22077.0
76561198091903111,Action,2016,263.0
jswins,Action,2004,231.0
lth159856,Simulation,2017,11.0
76561198069295430,RPG,2017,2555.0
76561198107847795,Free to Play,2012,1745.0
76561198206268733,Adventure,2013,200.0
Diseption,Massively Multiplayer,2014,70.0
76561198089393905,Adventure,2015,146.0
F22Flipside,Massively Multiplayer,2013,391.0
brimstonenz,Indie,2017,185.0
76561198052780455,Indie,2017,5246.0
redddu,RPG,2012,2471.0
76561198148634306,Casual,2017,913.0
76561198080826720,Simulation,2017,73.0
76561198060181391,Action,2010,146.0
6738497298564377854673421,Indie,2006,39641.0
reilly2134,Casual,2017,16.0
sphix,RPG,2009,58.0
ThisReality,Free to Play,2014,487.0
76561198080101346,Strategy,2017,84.0
Gywnbleidd,RPG,2008,1945.0
76561198134558446,Action,2013,238.0
SALTTHEW0UND,Free to Play,2012,731.0
LionHeartZero,RPG,2014,5070.0
ZamielRubik,Indie,2012,643.0
76561198076332897,Sports,2012,708.0
hlindsay96,RPG,2012,454.0
76561198075794347,Adventure,2011,1091.0
Resplendentbadger,Indie,2012,13534.0
76561198143395684,Free to Play,2012,355.0
76561197972873385,Massively Multiplayer,2014,77.0
EMINIT,Indie,2013,1436.0
llewi38,Casual,2016,2834.0
76561198094044284,Action,2010,76.0
SolarTech,Simulation,2012,137.0
BoKing,RPG,2012,344.0
76561198032352898,Adventure,2013,3178.0
Lenaro,Action,2013,179.0
76561198061878375,Free to Play,2017,1516.0
76561198069159558,Indie,2016,1565.0
76561198090455022,Free to Play,2015,15.0
76561198069911736,Racing,2005,415.0
sweet2partyh,Free to Play,2009,518.0
vietskies,Simulation,2006,144.0
somaliakingman,Simulation,2006,216.0
76561198044444256,Action,2004,74.0
76561198068442781,Racing,2014,802.0
NaruseAiria,Casual,2012,94.0
76561198045824407,RPG,2013,5262.0
76561198062785129,Action,2011,12096.0
76561198039945586,Strategy,2013,5146.0
EasyChannel,Adventure,2015,565.0
76561198042541826,Indie,2006,889.0
Gaben_Z,Simulation,2017,2406.0
UZS,Early Access,2015,34.0
KJellyC,Web Publishing,2013,39.0
SuperTjscott,Indie,2014,74.0
76561198020361485,Sports,2011,314.0
76561198068999744,Free to Play,2011,1493.0
76561198039978256,Massively Multiplayer,2003,19224.0
76561198063477693,RPG,2016,915.0
76561198063361762,Strategy,2003,47.0
theroleplaygamer,Simulation,2018,20.0
Eviloverlord1987BC,Adventure,2007,13.0
ParalysedChook,Casual,2013,898.0
76561198051758670,Early Access,2013,573.0
76561198070917100,Action,2006,205.0
76561198064394417,Massively Multiplayer,2014,4.0
76561198067543101,Free to Play,2016,52.0
76561198061981193,Strategy,2015,165.0
tastyniggers69,Free to Play,2015,5090.0
76561198094996889,Adventure,2009,109.0
charlesy2,Massively Multiplayer,2015,101.0
76561198076709654,Strategy,2009,1.0
SergeantBash111,Free to Play,2014,332.0
76561198077253824,Indie,2008,278.0
WOLFIEEEEEEEE,Free to Play,2009,597.0
76561198081891488,Indie,2017,321.0
76561198050396303,Action,2013,6487.0
fuji34755,Simulation,2010,9.0
otheldo,Action,2011,4477.0
Cmdr_Hoosky,Adventure,2009,996.0
Vismac,Casual,2016,2420.0
76561198061169672,Casual,2017,287.0
76561198066381580,Strategy,2015,11470.0
76561198032587130,Adventure,2001,1498.0
76561198062686627,RPG,2013,561.0
jyedaman,Action,2012,34210.0
Zodrodo,Massively Multiplayer,2016,195.0
the_majestic_manllama,Strategy,2010,11.0
Bran995461,RPG,2013,264.0
CrazedGray,Adventure,2012,1631.0
byoso,Indie,1999,194.0
luketowers,Action,2015,1049.0
76561198072815531,Adventure,2015,5429.0
76561198083955447,Adventure,2015,1786.0
uber_gamer92,Adventure,2014,68.0
76561198088672275,Simulation,2012,390.0
paliusz,Adventure,2012,9621.0
76561198083757544,Simulation,2015,334.0
vaghino,Casual,2017,1.0
ayyitshudson,Casual,2016,1031.0
76561198062417966,Strategy,2011,380.0
DeanValiant,Casual,2014,699.0
76561198046800609,Adventure,2016,623.0
76561198088720737,Free to Play,2015,3509.0
bieel123,Free to Play,2011,67.0
dinozoros,Action,2013,54633.0
76561198072723107,Action,2012,11387.0
76561198041631556,Early Access,2013,266.0
AUSSAYE,RPG,2011,438.0
adgum,RPG,2010,31.0
76561197995730362,Simulation,2006,6712.0
76561198079880943,Free to Play,2014,2847.0
76561198093152725,Massively Multiplayer,2015,76.0
76561198117813768,RPG,2016,6901.0
76561198109788622,RPG,2010,43538.0
76561198031553174,Adventure,2012,2316.0
ImTheNiggerayyyyyyyyyyyyyy,Adventure,2015,401.0
rollergator,Strategy,2010,364.0
JackDannox,Action,2014,2499.0
76561198028469244,RPG,2012,3630.0
stephdevo,Early Access,2013,1593.0
76561198083123539,Casual,2014,174.0
76561197983944271,Free to Play,2012,25087.0
Flyn13,RPG,2009,1683.0
76561198058570607,Action,2006,8.0
Thisurlhasmadgainstobesoswole,Simulation,2012,8.0
76561198026953406,Racing,2008,1010.0
76561198044036852,Simulation,2016,3323.0
76561198041976305,Simulation,2013,2705.0
oShuffle,Indie,2012,256.0
bbg-,Action,2011,157.0
aromph,Casual,2014,34.0
Farra1,Free to Play,2015,2316.0
76561198046448529,RPG,2013,2115.0
76561198059338737,Indie,2013,15.0
LaTizi,Massively Multiplayer,2016,157.0
Crowizgud,Action,2015,316.0
76561198001474821,RPG,2016,1.0
ZingChickenWings,Simulation,2006,17943.0
abutlin,Casual,2015,817.0
76561198072459971,Racing,2015,5701.0
76561198065319354,Indie,2015,34.0
76561198064430974,Action,2015,1002.0
XCLASSIKS,Free to Play,2017,751.0
EndlessAbyss,Strategy,2012,583.0
76561198069834813,Action,2009,1793.0
DANKVEGE,Action,2014,594.0
ThrowCarp,Adventure,2011,3100.0
76561198068210781,Strategy,2002,477.0
76561198043756051,Adventure,2012,473.0
76561198045391829,Massively Multiplayer,2012,1.0
whiteofwolfing,Strategy,2013,17.0
76561198061319237,Early Access,2013,5510.0
Spagggggetttttti,Indie,2011,6998.0
YAYAFIRPIE,RPG,2011,17042.0
76561198034404849,Free to Play,2017,11688.0
sham564,Adventure,2017,1566.0
76561198091638676,Simulation,2014,73.0
TehMev,Casual,2011,12.0
76561197979574831,Strategy,2017,60.0
BlackBulletIV,Strategy,2014,2055.0
76561198047016483,Massively Multiplayer,2011,2314.0
76561198087883568,Action,2012,2034.0
76561198078114718,Utilities,2006,186.0
76561198059701911,Adventure,2010,981.0
76561198068933870,RPG,2016,3046.0
76561198069601308,Free to Play,2017,1604.0
EldritchTheurge,Simulation,2011,333.0
76561198074940658,Casual,2011,91.0
76561198080728176,Simulation,2009,307.0
76561198069389098,Simulation,2017,141.0
Snailx3,Early Access,2016,53.0
kimjongadam,Simulation,2014,1.0
76561198046710527,Adventure,2016,39.0
122249_700b,Simulation,2016,1188.0
rubberrock,Action,2013,6560.0
76561198009819704,Simulation,2016,524.0
76561198007452336,Action,2014,130.0
76561198060785883,RPG,2011,4684.0
RileStar07,Simulation,2010,325.0
Drxoid,Free to Play,2016,132.0
gempal,Strategy,2008,1964.0
76561198048401235,Sports,2013,146.0
comquack,Sports,2014,872.0
4_5C12U13,Action,2012,8006.0
practicalmeme,Strategy,2014,2314.0
76561198058629869,Action,2014,16385.0
GoldenSlice,Indie,2015,15305.0
lothersenpai,Adventure,2014,732.0
76561198060057899,Action,2005,130.0
76561198066341475,Indie,2006,3255.0
darvvin,RPG,2010,1537.0
Vapas,Action,2007,570.0
ryanwh,Simulation,2012,1123.0
currymania,Adventure,2013,68.0
TheConsultant221,Action,2011,1132.0
76561198081215181,Action,2012,6401.0
MagiKFred,Strategy,2016,6.0
SicilianSorcerer,Simulation,2012,106.0
76561197990772718,Action,2013,9641.0
banph,Adventure,2017,5.0
76561198063185681,Massively Multiplayer,2013,1314.0
76561198055650433,Casual,2009,65.0
76561198043659279,Adventure,2011,1961.0
76561198079982333,Adventure,2013,11695.0
76561198013170444,Adventure,2011,1377.0
76561198005303239,Action,2014,114.0
bobbythebravefarted,Action,2012,23611.0
76561198015083753,Early Access,2015,5123.0
76561197964301090,Action,2008,2904.0
munkii,Indie,2011,208.0
5856565456564,Simulation,2016,539.0
76561198071135296,Casual,2014,16.0
Lachlangleeson1395,RPG,2011,130.0
76561198062807782,Action,2009,1138.0
76561198014126640,Strategy,2003,12.0
elnicoWTF,RPG,2011,80.0
76561198049909092,Adventure,2015,62.0
LeighrexAU,Action,2009,1132.0
76561198024783626,Action,2011,396.0
76561198089060461,Free to Play,2013,8.0
Gizmo435,Racing,2007,20.0
76561198059311033,Action,2011,3818.0
76561198084445871,RPG,2008,115.0
76561198087589175,Adventure,2013,2033.0
alexdlee,RPG,2009,189.0
Lwis2,Action,2004,2996.0
shandragan,Strategy,2010,98.0
SmossyBoiRulesALL,Action,2017,1642.0
76561198081169537,RPG,2017,151.0
76561198105574473,Massively Multiplayer,2003,124.0
76561198073923700,RPG,2011,2140.0
76561198082143890,Early Access,2015,1486.0
76561198081006512,Free to Play,2012,8832.0
jlulveior,Adventure,2013,4908.0
76561198070241712,Action,2013,14413.0
Uberagrippa,Massively Multiplayer,2016,198.0
gamanoel,Racing,2013,19.0
Deeppainkillers,Casual,2009,201.0
76561198068159383,Action,2011,23713.0
dexakatom,Action,2014,46.0
jiop235,Strategy,2011,144.0
76561197961172915,Racing,2015,33897.0
76561198017950800,Adventure,2013,4190.0
76561198046759737,Action,2009,2110.0
turdbugler,Massively Multiplayer,2011,1.0
76561197984449672,Free to Play,2017,13.0
fixated84,Simulation,2007,16.0
76561198075199712,Free to Play,2017,2185.0
76561198007037255,Simulation,2006,7037.0
Hydravoid,Massively Multiplayer,2013,1764.0
TheUnderdog2020,Strategy,2016,917.0
76561198057317814,Free to Play,2015,7498.0
Acorn0819,Action,2005,2289.0
NymphIsBae,Action,2017,5269.0
76561198058812449,Indie,2015,463.0
zaper151,Sports,2014,111.0
tyranidmaster,RPG,2016,3159.0
76561198031677195,Casual,2016,4588.0
DansHome2,Casual,2016,431.0
76561198040457921,Racing,2011,138.0
76561198079467544,Adventure,2013,163.0
ryanflyin13,Free to Play,2011,210.0
76561198084523951,Action,2005,913.0
76561198066026014,Massively Multiplayer,2014,1619.0
76561198066797772,Action,2004,21.0
76561198038799075,Sports,2013,451.0
76561198094559318,Action,2014,108.0
76561198079103453,Strategy,2014,384.0
76561198050854825,Action,2009,527.0
maracanta,Indie,2010,82.0
sexyhomer,Action,2005,46.0
xbomi,Adventure,2011,846.0
76561198086311452,Simulation,2017,2093.0
ja1hue,Action,2017,683.0
76561198091404694,Indie,2011,268.0
76561198080157313,RPG,2013,15.0
Aidenateor,Simulation,2013,1689.0
NeilBroXD,Early Access,2014,453.0
laktos,RPG,2010,1510.0
123456789874561232145678,RPG,2012,32476.0
76561198089160897,Simulation,2015,17.0
BTR1,Action,2008,1932.0
MewTwocjl,Action,2016,243.0
76561198079469223,Massively Multiplayer,2013,4.0
Eyesome,Action,2017,2183.0
76561198169928490,Strategy,2017,5179.0
76561198071313614,Adventure,2010,1098.0
76561198066295384,Indie,2011,865.0
76561198073853424,Adventure,2014,3734.0
lachlantatton,Strategy,2010,3254.0
mitch8ham,Strategy,2006,481.0
snowymate,Racing,2013,130.0
hipmasterj,Indie,2006,624.0
76561198065231035,Indie,2017,783.0
76561198059609375,Adventure,2012,2454.0
76561198060457375,RPG,2017,805.0
fizzydrank,Strategy,2015,24.0
papapedo,Adventure,2014,1084.0
DemonRainDrops,Simulation,2017,378.0
76561198090192265,Indie,2013,4052.0
76561198081308485,Simulation,2006,932.0
MissSquischie,Early Access,2012,32.0
Thatonecuntwiththeprofileandshit,Massively Multiplayer,2011,62.0
veroxAU,RPG,2013,20311.0
brauley,Action,2007,419.0
Lonneycorn,Action,2011,7.0
76561198058535518,Free to Play,2006,285.0
supermenace,RPG,2014,470.0
76561198042163355,Action,2016,3906.0
Shravz98,Adventure,2016,463.0
drmeeep,Simulation,2010,6011.0
76561198047192757,Action,2011,2139.0
76561198031043766,Free to Play,2016,8815.0
Nitoxis,Indie,2006,77.0
the_abomination,Strategy,2010,2224.0
sydsfuku,Action,2011,2000.0
76561197996202890,Strategy,2009,3077.0
76561198136186637,Strategy,2016,21.0
golddragon888,Action,2011,148.0
76561198041517047,RPG,2015,849.0
aeon5ind,Action,2013,15212.0
cordwil,Indie,2015,1161.0
76561198043041290,Indie,2012,733.0
76561197980641293,Indie,2017,3.0
LonTheDarkGamer,Adventure,2011,286.0
MAXconviction,Indie,2013,93.0
superglab,Massively Multiplayer,2011,67.0
76561197971917242,Strategy,2015,80276.0
76561198069118505,Simulation,2008,79.0
76561198049341530,Action,2012,6126.0
76561198028402194,Action,2012,10683.0
tutthetwo,Action,2012,3949.0
76561198046405403,Action,2010,367.0
76561198027110664,Racing,2015,885.0
76561198058650973,Action,2016,5.0
76561198045771759,Indie,2014,443.0
ArcticTek,Indie,2015,5939.0
76561198067171086,Free to Play,2016,252.0
76561198047246561,Action,2011,4863.0
rengnar,Action,2016,782.0
IrishTaco,Strategy,2013,797.0
76561197995096795,Casual,2013,63.0
76561198102341477,Massively Multiplayer,2013,1468.0
TempaDick,Action,2017,1495.0
Rubbercube,Indie,2006,19064.0
paitlega,Indie,2014,1832.0
76561198084326988,Simulation,2014,776.0
76561198043922525,Sports,2010,194.0
76561198061065141,Action,2007,175.0
76561197995165843,Free to Play,2013,19798.0
yaknakz,Adventure,2013,2264.0
AUSMistchiefisthebest,Strategy,2011,134.0
76561198043151627,Simulation,2017,355.0
roflmaosPancakes,Simulation,2008,5275.0
76561198096257898,Action,2011,4469.0
76561198057694721,Free to Play,2012,710.0
76561198090891229,RPG,2015,18.0
Inferno_Panda,RPG,2011,385.0
Canda,Strategy,2009,206.0
76561198056685928,Action,2016,9.0
76561198058479913,Strategy,2013,17.0
76561198023005872,Massively Multiplayer,2015,966.0
76561198059530580,Indie,2016,400.0
76561198081332337,Massively Multiplayer,2016,330.0
MRSDT,Indie,2013,251.0
76561198072441666,Indie,2017,39.0
JBarAUS,Strategy,2015,438.0
DolanDuk,Strategy,2016,7072.0
BJEXHOOP,Casual,2011,626.0
EyesScream,Action,2011,1383.0
76561198075199712,Sports,2013,3764.0
76561198098964713,Massively Multiplayer,2015,1010.0
XvinniboyX,Action,2014,999.0
76561198061794492,Action,2017,5.0
Sentinel07,Sports,2010,257.0
theneonwolf,Strategy,2006,89.0
76561198070588180,Simulation,2017,94.0
